,External,Year,session 1,session 2,test 1,session 3,session 4,test 2,session 5,test 3,session 6,ind cw,group cw,final grade,fourm Q,fourm A,office hour visits,dropout,test 1_numeric,test 2_numeric,test 3_numeric,ind cw_numeric,group cw_numeric,final grade_numeric,attendance_rate,forum_engagement,engagement_score,engagement_level
166,1,first,51,42,C,32.0,2.0,F,,,,,,,1,0,0,1,2.0,0.0,,,,,0.6666666666666666,1,0.3397163120567376,very low
167,1,first,48,43,C,43.0,16.0,F,,,,,,,1,1,1,1,2.0,0.0,,,,,0.6666666666666666,2,0.36832151300236404,very low
168,0,second,79,49,A,65.0,40.0,A,19.0,D,53.0,C,B,A,12,5,4,0,4.0,4.0,1.0,2.0,3.0,4.0,1.0,17,0.6973995271867612,medium
169,1,third,18,81,A,59.0,17.0,A,49.0,F,22.0,A,D,A,19,17,6,0,4.0,4.0,0.0,4.0,1.0,4.0,1.0,36,0.8631205673758865,high
170,0,third,56,23,B,18.0,77.0,B,73.0,F,,,,,10,1,1,1,3.0,3.0,0.0,,,,0.8333333333333334,11,0.5091016548463357,low
171,0,third,4,14,A,1.0,48.0,D,31.0,B,22.0,A,A,D,0,2,2,0,4.0,1.0,3.0,4.0,4.0,1.0,1.0,2,0.5572104018912529,low
172,0,third,73,68,D,71.0,60.0,A,17.0,A,23.0,A,A,D,6,6,4,0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,12,0.66548463356974,medium
173,1,second,45,73,F,34.0,30.0,D,38.0,D,,,,,7,3,1,1,0.0,1.0,1.0,,,,0.8333333333333334,10,0.5027186761229314,low
174,0,third,79,95,D,27.0,62.0,C,87.0,F,,,,,7,2,0,1,1.0,2.0,0.0,,,,0.8333333333333334,9,0.47411347517730495,very low
175,0,third,3,12,A,9.0,14.0,F,27.0,D,23.0,A,D,A,3,2,2,0,4.0,0.0,1.0,4.0,1.0,4.0,1.0,5,0.5763593380614657,low
176,1,second,50,68,A,95.0,72.0,B,33.0,B,85.0,D,F,A,9,5,5,0,4.0,3.0,3.0,1.0,0.0,4.0,1.0,14,0.7004728132387708,medium
177,1,second,92,51,B,42.0,34.0,B,67.0,C,52.0,F,B,F,7,10,5,0,3.0,3.0,2.0,0.0,3.0,0.0,1.0,17,0.7196217494089835,medium
178,1,third,96,0,B,72.0,68.0,A,22.0,B,37.0,A,B,D,8,6,2,0,3.0,4.0,3.0,4.0,3.0,1.0,1.0,14,0.633806146572104,medium
179,0,third,80,88,F,70.0,37.0,C,70.0,B,98.0,F,A,F,13,6,4,0,0.0,2.0,3.0,0.0,4.0,0.0,1.0,19,0.7101654846335698,medium
180,1,third,58,56,C,41.0,1.0,F,,,,,,,1,1,1,1,2.0,0.0,,,,,0.6666666666666666,2,0.36832151300236404,very low
181,0,first,97,34,A,72.0,4.0,D,78.0,A,30.0,A,B,C,19,11,5,0,4.0,1.0,4.0,4.0,3.0,2.0,1.0,30,0.8026004728132388,high
182,0,third,2,16,B,12.0,8.0,B,25.0,A,21.0,A,B,C,1,2,1,0,3.0,3.0,4.0,4.0,3.0,2.0,1.0,3,0.541371158392435,low
183,1,second,6,13,B,8.0,43.0,C,45.0,B,20.0,A,C,C,4,2,2,0,3.0,2.0,3.0,4.0,2.0,2.0,1.0,6,0.5827423167848699,low
184,0,third,5,10,F,13.0,53.0,F,39.0,A,27.0,D,A,B,1,3,1,0,0.0,0.0,4.0,1.0,4.0,3.0,1.0,4,0.5477541371158393,low
185,1,first,9,15,F,30.0,38.0,D,57.0,F,49.0,A,F,D,6,13,5,0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,19,0.732387706855792,high
186,0,third,61,57,A,45.0,61.0,D,,,,,,,5,3,0,1,4.0,1.0,,,,,0.6666666666666666,8,0.3843971631205674,very low
187,1,third,96,80,F,18.0,48.0,D,81.0,B,63.0,B,A,A,17,9,3,0,0.0,1.0,3.0,3.0,4.0,4.0,1.0,26,0.7326241134751773,high
188,1,third,1,45,A,66.0,69.0,C,1.0,A,14.0,D,B,D,14,3,3,1,4.0,2.0,4.0,1.0,3.0,1.0,1.0,17,0.675177304964539,medium
189,0,first,11,3,D,31.0,48.0,B,62.0,B,29.0,C,B,B,4,12,8,0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,16,0.7799054373522459,high
190,0,second,64,32,A,78.0,82.0,C,50.0,B,63.0,C,A,F,9,8,4,0,4.0,2.0,3.0,2.0,4.0,0.0,1.0,17,0.6973995271867612,medium
191,0,second,42,48,D,90.0,53.0,D,98.0,B,90.0,C,B,A,11,19,6,0,1.0,1.0,3.0,2.0,3.0,4.0,1.0,30,0.8248226950354609,high
192,1,second,41,59,D,31.0,17.0,F,,,,,,,4,0,1,1,1.0,0.0,,,,,0.6666666666666666,4,0.3810874704491725,very low
193,1,third,1,85,C,22.0,26.0,A,20.0,C,,,,,0,3,0,1,2.0,4.0,2.0,,,,0.8333333333333334,3,0.4358156028368794,very low
194,1,third,19,66,A,14.0,58.0,C,67.0,F,34.0,B,B,A,12,17,5,0,4.0,2.0,0.0,3.0,3.0,4.0,1.0,29,0.7962174940898346,high
195,1,first,41,74,C,37.0,40.0,D,4.0,F,14.0,C,D,D,12,3,2,1,2.0,1.0,0.0,2.0,1.0,1.0,1.0,15,0.6401891252955082,medium
196,0,first,3,15,F,41.0,50.0,B,56.0,A,36.0,B,B,C,15,8,5,0,0.0,3.0,4.0,3.0,3.0,2.0,1.0,23,0.7579196217494091,high
197,1,third,61,99,B,40.0,92.0,C,57.0,C,86.0,C,C,A,12,5,1,0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,17,0.6307328605200946,medium
198,0,second,6,8,A,8.0,55.0,A,35.0,A,23.0,A,D,A,2,2,1,0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,4,0.5477541371158393,low
199,0,second,4,11,D,31.0,52.0,F,97.0,C,61.0,A,B,D,11,3,6,0,1.0,0.0,2.0,4.0,3.0,1.0,1.0,14,0.7226950354609929,medium
200,1,third,70,66,C,54.0,68.0,D,50.0,F,94.0,A,F,A,14,8,3,0,2.0,1.0,0.0,4.0,0.0,4.0,1.0,22,0.7070921985815602,medium
201,1,second,12,6,D,,,,,,,,,,2,0,1,1,1.0,,,,,,0.3333333333333333,2,0.20165484633569739,very low
202,1,third,58,39,F,20.0,47.0,C,3.0,D,5.0,B,B,F,8,9,9,0,0.0,2.0,1.0,3.0,3.0,0.0,1.0,17,0.8085106382978724,high
203,1,first,27,29,C,,,,,,,,,,3,0,0,1,2.0,,,,,,0.3333333333333333,3,0.18581560283687942,very low
204,1,third,69,98,D,40.0,24.0,A,57.0,F,56.0,A,A,C,5,10,3,0,1.0,4.0,0.0,4.0,4.0,2.0,1.0,15,0.6624113475177305,medium
205,1,first,28,40,B,45.0,32.0,F,,,,,,,3,0,0,1,3.0,0.0,,,,,0.6666666666666666,3,0.35248226950354605,very low
206,0,second,21,71,C,89.0,36.0,D,79.0,D,35.0,F,B,B,5,14,4,0,2.0,1.0,1.0,0.0,3.0,3.0,1.0,19,0.7101654846335698,medium
207,0,third,93,55,A,54.0,99.0,A,71.0,A,60.0,A,B,F,11,4,4,0,4.0,4.0,4.0,4.0,3.0,0.0,1.0,15,0.6846335697399527,medium
208,1,second,80,18,C,24.0,4.0,C,24.0,C,38.0,F,A,D,13,0,3,1,2.0,2.0,2.0,0.0,4.0,1.0,1.0,13,0.6496453900709219,medium
209,1,third,6,14,F,3.0,49.0,B,26.0,F,20.0,A,B,C,4,3,2,0,0.0,3.0,0.0,4.0,3.0,2.0,1.0,7,0.5891252955082742,low
210,1,third,20,54,A,94.0,34.0,A,8.0,A,72.0,B,F,B,14,8,4,0,4.0,4.0,4.0,3.0,0.0,3.0,1.0,22,0.7293144208037825,high
211,0,second,52,52,D,52.0,86.0,F,,,,,,,5,4,1,1,1.0,0.0,,,,,0.6666666666666666,9,0.4130023640661938,very low
212,0,first,26,9,F,93.0,65.0,B,50.0,F,63.0,A,B,C,14,3,4,0,0.0,3.0,0.0,4.0,3.0,2.0,1.0,17,0.6973995271867612,medium
213,0,third,23,84,D,21.0,35.0,B,50.0,D,19.0,A,C,D,16,10,5,0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,26,0.7770685579196218,high
214,1,third,5,49,A,70.0,5.0,D,19.0,A,3.0,C,D,F,10,5,1,1,4.0,1.0,4.0,2.0,1.0,0.0,1.0,15,0.6179669030732861,low
215,1,first,22,41,F,34.0,16.0,D,,,,,,,3,0,1,1,0.0,1.0,,,,,0.6666666666666666,3,0.37470449172576825,very low
216,1,third,73,98,A,53.0,73.0,A,70.0,C,48.0,A,B,D,6,3,3,0,4.0,4.0,2.0,4.0,3.0,1.0,1.0,9,0.624113475177305,low
217,1,third,59,74,A,99.0,58.0,B,42.0,B,95.0,A,C,A,14,7,2,0,4.0,3.0,3.0,4.0,2.0,4.0,1.0,21,0.6784869976359338,medium
218,0,third,96,46,A,89.0,78.0,D,36.0,B,51.0,F,F,C,17,24,7,0,4.0,1.0,3.0,0.0,0.0,2.0,1.0,41,0.91725768321513,high
219,1,first,42,79,B,53.0,6.0,B,35.0,D,,,,,3,1,1,1,3.0,3.0,1.0,,,,0.8333333333333334,4,0.4644208037825059,very low
220,0,third,8,8,A,9.0,24.0,C,31.0,B,23.0,A,A,A,1,1,2,0,4.0,2.0,3.0,4.0,4.0,4.0,1.0,2,0.5572104018912529,low
221,1,first,34,45,F,32.0,5.0,D,,,,,,,4,0,0,1,0.0,1.0,,,,,0.6666666666666666,4,0.3588652482269503,very low
222,1,third,99,87,B,72.0,42.0,A,0.0,D,28.0,A,B,C,6,5,3,0,3.0,4.0,1.0,4.0,3.0,2.0,1.0,11,0.6368794326241135,medium
223,1,first,18,2,D,,,,,,,,,,0,0,1,1,1.0,,,,,,0.3333333333333333,0,0.18888888888888888,very low
224,0,third,83,24,C,14.0,52.0,F,93.0,D,3.0,B,C,A,2,22,5,0,2.0,0.0,1.0,3.0,2.0,4.0,1.0,24,0.7643026004728133,high
225,1,third,97,38,A,9.0,56.0,F,3.0,B,8.0,C,C,A,19,6,4,0,4.0,0.0,3.0,2.0,2.0,4.0,1.0,25,0.7484633569739952,high
226,1,third,5,2,A,1.0,30.0,A,37.0,A,29.0,A,C,C,2,3,1,0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,5,0.5541371158392435,low
227,1,third,50,50,A,50.0,66.0,F,76.0,F,57.0,A,C,B,9,5,3,0,4.0,0.0,0.0,4.0,2.0,3.0,1.0,14,0.6560283687943262,medium
228,1,third,37,53,A,56.0,45.0,C,46.0,C,32.0,F,A,B,3,5,0,1,4.0,2.0,2.0,0.0,4.0,3.0,1.0,8,0.551063829787234,low
229,0,third,21,27,F,,,,,,,,,,1,1,0,1,0.0,,,,,,0.3333333333333333,2,0.17943262411347516,very low
230,1,third,72,60,C,81.0,6.0,F,18.0,A,38.0,C,F,B,5,8,3,0,2.0,0.0,4.0,2.0,0.0,3.0,1.0,13,0.6496453900709219,medium
231,1,first,2,3,D,29.0,52.0,D,60.0,F,83.0,C,B,C,20,19,8,0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,39,0.9267139479905437,high
232,1,third,54,72,A,67.0,75.0,D,38.0,B,53.0,D,C,F,5,3,0,1,4.0,1.0,3.0,1.0,2.0,0.0,1.0,8,0.551063829787234,low
233,0,third,27,68,D,58.0,87.0,D,,,,,,,1,3,1,1,1.0,1.0,,,,,0.6666666666666666,4,0.3810874704491725,very low
234,0,third,17,7,D,23.0,34.0,D,69.0,D,48.0,C,B,A,21,12,8,0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,33,0.8884160756501183,high
235,1,third,53,69,A,79.0,36.0,A,89.0,A,82.0,A,A,D,13,5,5,0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,18,0.7260047281323878,high
236,1,second,94,52,F,57.0,34.0,A,17.0,A,99.0,F,B,D,5,4,2,0,0.0,4.0,4.0,0.0,3.0,1.0,1.0,9,0.6018912529550827,low
237,1,third,56,28,B,26.0,1.0,F,,,,,,,1,1,1,1,3.0,0.0,,,,,0.6666666666666666,2,0.36832151300236404,very low
238,0,third,5,4,B,11.0,56.0,C,49.0,A,28.0,A,C,C,4,3,1,0,3.0,2.0,4.0,4.0,2.0,2.0,1.0,7,0.566903073286052,low
239,1,second,19,44,A,55.0,31.0,C,72.0,A,33.0,B,C,D,2,5,3,1,4.0,2.0,4.0,3.0,2.0,1.0,1.0,7,0.6113475177304964,low
240,0,second,56,34,F,92.0,63.0,A,49.0,B,75.0,D,A,B,3,8,7,0,0.0,4.0,3.0,1.0,4.0,3.0,1.0,11,0.7257683215130024,high
241,1,third,19,3,D,52.0,54.0,A,28.0,C,20.0,F,D,D,0,4,1,1,1.0,4.0,2.0,0.0,1.0,1.0,1.0,4,0.5477541371158393,low
242,1,third,7,59,C,79.0,88.0,C,20.0,B,73.0,D,A,F,17,20,6,0,2.0,2.0,3.0,1.0,4.0,0.0,1.0,37,0.8695035460992908,high
243,0,first,5,11,F,59.0,42.0,D,59.0,F,62.0,C,C,D,19,18,8,0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,37,0.9139479905437353,high
244,0,third,4,15,A,4.0,17.0,B,34.0,D,28.0,A,A,C,1,1,2,0,4.0,3.0,1.0,4.0,4.0,2.0,1.0,2,0.5572104018912529,low
245,0,second,77,88,C,19.0,22.0,C,34.0,B,2.0,A,F,D,0,20,1,0,2.0,2.0,3.0,4.0,0.0,1.0,1.0,20,0.6498817966903073,medium
246,1,third,23,90,C,93.0,37.0,C,40.0,A,57.0,D,D,A,14,10,8,0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,24,0.8309692671394799,high
247,1,second,68,20,D,65.0,63.0,C,41.0,F,,,,,4,1,1,1,1.0,2.0,0.0,,,,0.8333333333333334,5,0.47080378250591015,very low
248,0,second,5,12,F,43.0,42.0,F,72.0,C,41.0,C,B,B,24,19,6,0,0.0,0.0,2.0,2.0,3.0,3.0,1.0,43,0.9078014184397163,high
249,1,second,22,39,F,30.0,0.0,D,,,,,,,2,0,1,1,0.0,1.0,,,,,0.6666666666666666,2,0.36832151300236404,very low
250,1,third,63,74,A,12.0,98.0,B,28.0,F,31.0,A,D,D,3,2,2,1,4.0,3.0,0.0,4.0,1.0,1.0,1.0,5,0.5763593380614657,low
251,0,third,41,76,F,94.0,17.0,A,56.0,C,,,,,1,1,2,1,0.0,4.0,2.0,,,,0.8333333333333334,2,0.47387706855791967,very low
252,0,third,14,18,D,36.0,54.0,D,50.0,B,57.0,A,B,D,24,9,7,0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,33,0.866193853427896,high
253,0,third,9,16,B,11.0,8.0,C,24.0,B,24.0,A,B,C,4,3,1,0,3.0,2.0,3.0,4.0,3.0,2.0,1.0,7,0.566903073286052,low
254,1,first,86,25,A,27.0,43.0,D,18.0,D,23.0,F,F,D,12,7,0,1,4.0,1.0,1.0,0.0,0.0,1.0,1.0,19,0.6212765957446809,low
255,1,third,44,77,F,96.0,47.0,B,53.0,B,83.0,D,F,A,15,9,2,0,0.0,3.0,3.0,1.0,0.0,4.0,1.0,24,0.6976359338061465,medium
256,1,third,9,10,A,7.0,35.0,D,35.0,A,28.0,A,D,B,4,1,1,0,4.0,1.0,4.0,4.0,1.0,3.0,1.0,5,0.5541371158392435,low
257,0,second,88,31,B,39.0,42.0,C,71.0,D,,,,,3,0,0,1,3.0,2.0,1.0,,,,0.8333333333333334,3,0.4358156028368794,very low
258,1,third,45,70,A,72.0,41.0,C,67.0,F,58.0,C,F,A,15,8,5,0,4.0,2.0,0.0,2.0,0.0,4.0,1.0,23,0.7579196217494091,high
259,1,first,20,41,D,,,,,,,,,,0,0,1,1,1.0,,,,,,0.3333333333333333,0,0.18888888888888888,very low
260,1,third,59,58,A,65.0,77.0,C,32.0,F,48.0,D,A,A,7,4,1,0,4.0,2.0,0.0,1.0,4.0,4.0,1.0,11,0.5924349881796691,low
261,0,second,0,24,B,,,,,,,,,,3,2,0,1,3.0,,,,,,0.3333333333333333,5,0.19858156028368792,very low
262,0,third,4,21,F,,,,,,,,,,1,1,1,1,0.0,,,,,,0.3333333333333333,2,0.20165484633569739,very low
263,1,third,41,73,C,88.0,4.0,F,67.0,C,79.0,C,C,C,6,23,4,0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,29,0.7739952718676123,high
264,1,third,68,69,F,65.0,76.0,B,62.0,B,96.0,B,C,B,7,9,4,0,0.0,3.0,3.0,3.0,2.0,3.0,1.0,16,0.691016548463357,medium
265,0,third,59,75,C,78.0,96.0,F,,,,,,,1,0,1,1,2.0,0.0,,,,,0.6666666666666666,1,0.3619385342789598,very low
266,1,second,58,31,B,68.0,67.0,A,75.0,F,17.0,C,A,C,15,4,3,0,3.0,4.0,0.0,2.0,4.0,2.0,1.0,19,0.6879432624113475,medium
267,1,third,86,39,D,70.0,38.0,C,19.0,A,27.0,B,F,F,5,2,0,1,1.0,2.0,4.0,3.0,0.0,0.0,1.0,7,0.5446808510638298,low
268,1,second,86,63,A,90.0,63.0,A,86.0,B,74.0,A,F,B,9,4,1,0,4.0,4.0,3.0,4.0,0.0,3.0,1.0,13,0.6052009456264775,low
269,1,first,15,4,D,40.0,39.0,C,76.0,B,30.0,A,B,B,21,9,5,0,1.0,2.0,3.0,4.0,3.0,3.0,1.0,30,0.8026004728132388,high
270,0,first,4,11,D,48.0,48.0,D,97.0,C,52.0,B,A,D,27,12,8,0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,39,0.9267139479905437,high
271,0,third,62,36,A,58.0,88.0,D,14.0,F,78.0,A,F,D,18,7,3,0,4.0,1.0,0.0,4.0,0.0,1.0,1.0,25,0.726241134751773,high
272,1,third,19,61,F,62.0,74.0,B,49.0,C,54.0,A,F,A,17,9,2,0,0.0,3.0,2.0,4.0,0.0,4.0,1.0,26,0.710401891252955,medium
273,1,second,62,69,A,43.0,17.0,A,7.0,F,35.0,C,B,A,5,4,5,0,4.0,4.0,0.0,2.0,3.0,4.0,1.0,9,0.6685579196217495,medium
274,0,third,11,24,D,41.0,52.0,C,89.0,C,85.0,A,C,B,8,9,8,0,1.0,2.0,2.0,4.0,2.0,3.0,1.0,17,0.7862884160756501,high
275,1,second,83,79,A,40.0,73.0,D,29.0,B,55.0,C,A,D,4,11,2,0,4.0,1.0,3.0,2.0,4.0,1.0,1.0,15,0.6401891252955082,medium
276,1,second,45,36,C,15.0,12.0,F,,,,,,,4,1,0,1,2.0,0.0,,,,,0.6666666666666666,5,0.3652482269503546,very low
277,0,second,2,22,F,28.0,51.0,D,80.0,C,98.0,F,B,C,5,11,8,0,0.0,1.0,2.0,0.0,3.0,2.0,1.0,16,0.7799054373522459,high
278,0,third,96,63,A,44.0,29.0,C,94.0,D,,,,,4,2,3,1,4.0,2.0,1.0,,,,0.8333333333333334,6,0.5216312056737589,low
279,0,first,6,5,F,40.0,50.0,D,48.0,F,70.0,B,F,A,10,16,4,0,0.0,1.0,0.0,3.0,0.0,4.0,1.0,26,0.7548463356973996,high
280,0,third,3,14,A,8.0,15.0,D,39.0,A,25.0,A,C,C,0,2,2,0,4.0,1.0,4.0,4.0,2.0,2.0,1.0,2,0.5572104018912529,low
281,1,third,32,40,C,10.0,12.0,F,32.0,F,,,,,9,2,1,1,2.0,0.0,0.0,,,,0.8333333333333334,11,0.5091016548463357,low
282,1,first,16,15,D,,,,,,,,,,3,1,0,1,1.0,,,,,,0.3333333333333333,4,0.1921985815602837,very low
283,1,second,80,82,C,66.0,49.0,A,55.0,A,56.0,F,B,A,16,7,4,0,2.0,4.0,4.0,0.0,3.0,4.0,1.0,23,0.7356973995271868,high
284,0,third,68,78,F,54.0,30.0,D,,,,,,,5,1,0,1,0.0,1.0,,,,,0.6666666666666666,6,0.37163120567375885,very low
285,1,first,48,50,A,27.0,47.0,D,,,,,,,1,0,1,1,4.0,1.0,,,,,0.6666666666666666,1,0.3619385342789598,very low
286,0,first,65,49,A,89.0,81.0,F,24.0,F,26.0,F,B,D,18,8,5,0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,26,0.7770685579196218,high
287,0,third,13,27,D,26.0,43.0,D,55.0,C,45.0,C,D,C,26,14,7,0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,40,0.9108747044917257,high
288,0,third,9,10,A,13.0,56.0,B,44.0,B,27.0,B,D,C,4,3,1,0,4.0,3.0,3.0,3.0,1.0,2.0,1.0,7,0.566903073286052,low
289,1,third,73,92,B,56.0,60.0,F,70.0,F,83.0,B,A,C,8,5,1,0,3.0,0.0,0.0,3.0,4.0,2.0,1.0,13,0.6052009456264775,low
290,0,first,44,27,C,33.0,38.0,F,94.0,B,85.0,A,A,A,15,22,7,0,2.0,0.0,3.0,4.0,4.0,4.0,1.0,37,0.8917257683215131,high
291,1,first,30,26,A,98.0,21.0,B,84.0,D,32.0,A,B,C,16,11,8,0,4.0,3.0,1.0,4.0,3.0,2.0,1.0,27,0.8501182033096927,high
292,1,first,97,68,D,68.0,9.0,B,49.0,B,54.0,F,C,F,15,11,3,0,1.0,3.0,3.0,0.0,2.0,0.0,1.0,26,0.7326241134751773,high
293,0,third,3,15,F,2.0,32.0,B,31.0,D,27.0,A,B,D,0,3,2,0,0.0,3.0,1.0,4.0,3.0,1.0,1.0,3,0.5635933806146571,low
294,1,third,2,16,A,12.0,55.0,C,44.0,D,26.0,C,C,A,4,2,2,0,4.0,2.0,1.0,2.0,2.0,4.0,1.0,6,0.5827423167848699,low
295,1,second,93,90,A,73.0,18.0,C,23.0,F,86.0,A,B,B,15,10,3,0,4.0,2.0,0.0,4.0,3.0,3.0,1.0,25,0.726241134751773,high
296,0,second,2,9,F,8.0,28.0,B,26.0,F,20.0,A,C,A,1,3,1,0,0.0,3.0,0.0,4.0,2.0,4.0,1.0,4,0.5477541371158393,low
297,0,third,94,68,C,73.0,71.0,B,42.0,A,39.0,A,A,C,9,11,3,0,2.0,3.0,4.0,4.0,4.0,2.0,1.0,20,0.6943262411347517,medium
298,1,third,97,35,B,46.0,82.0,B,37.0,D,,,,,4,4,0,1,3.0,3.0,1.0,,,,0.8333333333333334,8,0.46773049645390075,very low
299,1,third,8,4,A,10.0,12.0,F,37.0,B,29.0,D,C,C,0,3,1,0,4.0,0.0,3.0,1.0,2.0,2.0,1.0,3,0.541371158392435,low
300,0,third,35,56,D,76.0,83.0,C,,,,,,,4,2,0,1,1.0,2.0,,,,,0.6666666666666666,6,0.37163120567375885,very low
301,0,second,7,17,F,48.0,31.0,C,47.0,A,95.0,A,F,C,9,8,8,0,0.0,2.0,4.0,4.0,0.0,2.0,1.0,17,0.7862884160756501,high
302,1,first,20,40,C,21.0,39.0,C,,,,,,,4,1,1,1,2.0,2.0,,,,,0.6666666666666666,5,0.3874704491725768,very low
303,0,third,3,16,F,8.0,48.0,B,37.0,A,27.0,A,A,D,4,2,1,0,0.0,3.0,4.0,4.0,4.0,1.0,1.0,6,0.5605200945626477,low
304,1,second,13,53,A,83.0,69.0,A,94.0,F,65.0,C,C,A,13,5,3,0,4.0,4.0,0.0,2.0,2.0,4.0,1.0,18,0.6815602836879433,medium
305,0,second,4,13,B,,,,,,,,,,5,0,0,1,3.0,,,,,,0.3333333333333333,5,0.19858156028368792,very low
306,1,third,18,6,D,,,,,,,,,,4,1,0,1,1.0,,,,,,0.3333333333333333,5,0.19858156028368792,very low
307,1,first,28,8,D,,,,,,,,,,3,1,1,1,1.0,,,,,,0.3333333333333333,4,0.21442080378250591,very low
308,1,third,7,9,F,8.0,26.0,D,47.0,A,28.0,A,C,B,1,3,2,0,0.0,1.0,4.0,4.0,2.0,3.0,1.0,4,0.5699763593380615,low
309,1,second,93,46,C,18.0,56.0,A,78.0,D,9.0,F,A,A,8,5,4,0,2.0,4.0,1.0,0.0,4.0,4.0,1.0,13,0.6718676122931442,medium
310,0,third,12,8,F,,,,,,,,,,6,2,1,1,0.0,,,,,,0.3333333333333333,8,0.23995271867612292,very low
311,1,second,8,0,F,,,,,,,,,,2,0,1,1,0.0,,,,,,0.3333333333333333,2,0.20165484633569739,very low
312,1,second,82,68,A,82.0,37.0,B,21.0,F,53.0,A,F,A,14,7,4,0,4.0,3.0,0.0,4.0,0.0,4.0,1.0,21,0.7229314420803783,medium
313,0,third,4,3,F,33.0,42.0,B,85.0,C,57.0,B,B,C,27,5,4,0,0.0,3.0,2.0,3.0,3.0,2.0,1.0,32,0.793144208037825,high
314,1,first,54,26,C,55.0,8.0,F,,,,,,,1,2,1,1,2.0,0.0,,,,,0.6666666666666666,3,0.37470449172576825,very low
315,0,second,4,11,A,8.0,51.0,C,28.0,B,24.0,B,B,A,1,3,2,0,4.0,2.0,3.0,3.0,3.0,4.0,1.0,4,0.5699763593380615,low
316,1,third,75,68,A,72.0,83.0,A,33.0,B,49.0,A,A,A,12,7,2,0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,19,0.6657210401891253,medium
317,1,third,60,57,A,99.0,66.0,A,26.0,F,57.0,C,F,A,12,7,3,0,4.0,4.0,0.0,2.0,0.0,4.0,1.0,19,0.6879432624113475,medium
318,0,third,59,65,C,78.0,99.0,D,,,,,,,0,0,2,1,2.0,1.0,,,,,0.6666666666666666,0,0.37777777777777777,very low
319,0,third,3,11,B,3.0,16.0,B,32.0,A,20.0,A,A,C,0,2,2,0,3.0,3.0,4.0,4.0,4.0,2.0,1.0,2,0.5572104018912529,low
320,0,third,2,9,B,11.0,26.0,C,37.0,B,23.0,A,D,C,1,3,2,0,3.0,2.0,3.0,4.0,1.0,2.0,1.0,4,0.5699763593380615,low
321,0,second,9,25,D,49.0,36.0,D,88.0,C,77.0,D,A,D,3,10,6,0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,13,0.7163120567375886,medium
322,0,third,6,12,A,2.0,30.0,B,47.0,D,26.0,B,F,A,0,3,1,0,4.0,3.0,1.0,3.0,0.0,4.0,1.0,3,0.541371158392435,low
323,0,first,10,21,F,31.0,36.0,C,47.0,C,77.0,B,B,B,12,19,6,0,0.0,2.0,2.0,3.0,3.0,3.0,1.0,31,0.8312056737588652,high
324,1,first,57,2,A,24.0,6.0,D,45.0,A,15.0,F,C,D,1,6,2,1,4.0,1.0,4.0,0.0,2.0,1.0,1.0,7,0.5891252955082742,low
325,1,first,51,22,C,58.0,19.0,D,,,,,,,0,2,0,1,2.0,1.0,,,,,0.6666666666666666,2,0.34609929078014184,very low
326,0,second,8,23,D,45.0,53.0,D,50.0,F,30.0,D,B,D,6,11,4,0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,17,0.6973995271867612,medium
327,1,third,2,20,D,4.0,51.0,C,17.0,D,27.0,C,A,F,11,4,1,1,1.0,2.0,1.0,2.0,4.0,0.0,1.0,15,0.6179669030732861,low
328,1,first,20,78,F,15.0,48.0,F,18.0,D,,,,,4,2,0,1,0.0,0.0,1.0,,,,0.8333333333333334,6,0.4549645390070922,very low
329,0,third,8,1,A,13.0,49.0,C,47.0,A,25.0,F,D,A,3,3,1,0,4.0,2.0,4.0,0.0,1.0,4.0,1.0,6,0.5605200945626477,low
330,1,third,67,63,F,68.0,50.0,A,78.0,B,89.0,C,F,A,7,7,5,0,0.0,4.0,3.0,2.0,0.0,4.0,1.0,14,0.7004728132387708,medium
331,1,first,16,81,D,98.0,2.0,A,47.0,D,10.0,A,F,A,3,11,3,0,1.0,4.0,1.0,4.0,0.0,4.0,1.0,14,0.6560283687943262,medium
332,1,third,55,75,A,72.0,76.0,A,92.0,F,64.0,A,F,A,10,8,5,0,4.0,4.0,0.0,4.0,0.0,4.0,1.0,18,0.7260047281323878,high
333,0,second,18,8,F,21.0,32.0,F,66.0,C,96.0,A,D,D,24,17,4,0,0.0,0.0,2.0,4.0,1.0,1.0,1.0,41,0.8505910165484634,high
